rosbagTimestamp,position,x,y,z,orientation,x,y,z,w
0.0,,0.224682331085,-0.608271300793,0.539878845215,,-0.436964303255,0.429797768593,-0.546164095402,-0.570999860764
0.0997195243835,,0.224687516689,-0.608269393444,0.539878845215,,-0.436966121197,0.429795920849,-0.546166479588,-0.570997536182
0.199359178543,,0.224690586329,-0.608268260956,0.539878845215,,-0.436967223883,0.429794818163,-0.546167969704,-0.570996165276
0.299362659454,,0.224693670869,-0.608267128468,0.539878845215,,-0.436968296766,0.429793715477,-0.546169400215,-0.570994794369
0.399437904358,,0.224696904421,-0.608265936375,0.539878845215,,-0.436969459057,0.429792553186,-0.546170890331,-0.570993363857
0.499500751495,,0.224697872996,-0.608265578747,0.539878845215,,-0.436969786882,0.429792195559,-0.546171367168,-0.57099288702
0.599561452866,,0.224698856473,-0.608265221119,0.539878845215,,-0.43697014451,0.429791837931,-0.546171844006,-0.570992469788
0.699331760406,,0.224699988961,-0.608264803886,0.539878845215,,-0.43697053194,0.4297914505,-0.546172380447,-0.570991933346
0.799432039261,,0.224699988961,-0.608264803886,0.539878845215,,-0.43697053194,0.4297914505,-0.546172380447,-0.570991933346
0.899555683136,,0.224700957537,-0.608264446259,0.539878845215,,-0.436970889568,0.429791092873,-0.54617279768,-0.570991516113
0.999503612518,,0.224700957537,-0.608264446259,0.539878845215,,-0.436970889568,0.429791092873,-0.54617279768,-0.570991516113
1.0994784832,,0.224702090025,-0.608264029026,0.539878845215,,-0.436971276999,0.42979067564,-0.546173334122,-0.570991039276
1.19961500168,,0.224702090025,-0.608264029026,0.539878845215,,-0.436971276999,0.42979067564,-0.546173334122,-0.570991039276
1.29937362671,,0.224702090025,-0.608264029026,0.539878845215,,-0.436971276999,0.42979067564,-0.546173334122,-0.570991039276
1.39969849586,,0.224702090025,-0.608264029026,0.539878845215,,-0.436971276999,0.42979067564,-0.546173334122,-0.570991039276
1.49953269958,,0.224702090025,-0.608264029026,0.539878845215,,-0.436971276999,0.42979067564,-0.546173334122,-0.570991039276
1.5997068882,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
1.69951486588,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
1.79951953888,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
1.8996193409,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
1.99954319,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
2.09954237938,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
2.19971823692,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
2.29970645905,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
2.39961338043,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
2.49968957901,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
2.59953665733,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
2.69950866699,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
2.79960823059,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
2.89962506294,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
2.99972486496,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
3.09966778755,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
3.19968795776,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
3.29941701889,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
3.399487257,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
3.49942207336,,0.2247030586,-0.608263671398,0.539878845215,,-0.436971634626,0.429790347815,-0.546173810959,-0.570990562439
3.59925293922,,0.224704027176,-0.60826331377,0.539878845215,,-0.436971962452,0.429789990187,-0.546174287796,-0.570990145206
3.69922494888,,0.224669933319,-0.608317732811,0.539604842663,,-0.436854600906,0.430125206709,-0.546011388302,-0.570983290672
3.79933977127,,0.224309369922,-0.608612000942,0.537695407867,,-0.436983257532,0.432447701693,-0.543940186501,-0.571107447147
3.89975333214,,0.224038600922,-0.608196377754,0.537726044655,,-0.436403006315,0.434343725443,-0.543755412102,-0.570287644863
3.99932432175,,0.223990634084,-0.605795681477,0.538787007332,,-0.436295986176,0.437774300575,-0.54139983654,-0.569987416267
4.09940171242,,0.223886191845,-0.603912115097,0.539437651634,,-0.435879677534,0.439816921949,-0.539275228977,-0.570747077465
4.19986200333,,0.224049687386,-0.601727545261,0.540088295937,,-0.435872733593,0.442053794861,-0.53761869669,-0.570586979389
4.29935336113,,0.223671242595,-0.599371790886,0.540717482567,,-0.435293823481,0.444883137941,-0.535690248013,-0.570643723011
4.3997066021,,0.223447114229,-0.597388744354,0.541167080402,,-0.434752762318,0.447049707174,-0.534526467323,-0.570454239845
4.49969291687,,0.222899675369,-0.594160437584,0.541116893291,,-0.434368371964,0.450946390629,-0.53196388483,-0.570075333118
4.59984612465,,0.222603634,-0.592094182968,0.541057825089,,-0.434187471867,0.452594578266,-0.530092120171,-0.570650279522
4.69980120659,,0.222123742104,-0.588508248329,0.541616678238,,-0.433569014072,0.454890906811,-0.528011858463,-0.571222960949
4.7997469902,,0.221619233489,-0.586003899574,0.542044401169,,-0.432642936707,0.456842362881,-0.527050077915,-0.571255981922
4.89970111847,,0.221079424024,-0.583027720451,0.541989386082,,-0.432332754135,0.458823531866,-0.525273859501,-0.571538925171
4.99931979179,,0.220368504524,-0.579256534576,0.541797220707,,-0.431886285543,0.461110472679,-0.5232604146,-0.571882724762
5.09933686256,,0.219445362687,-0.576740503311,0.542272508144,,-0.430758088827,0.462062835693,-0.521766602993,-0.573328018188
5.19921326637,,0.218502908945,-0.571327149868,0.542844891548,,-0.429759770632,0.463302582502,-0.519665360451,-0.574982762337
5.29957413673,,0.218061193824,-0.568458795547,0.542733967304,,-0.429595321417,0.463918089867,-0.518408596516,-0.575743317604
5.3996860981,,0.21754860878,-0.564201295376,0.541913330555,,-0.429836571217,0.466229885817,-0.517555773258,-0.574461698532
5.49965715408,,0.217095673084,-0.562157690525,0.542195379734,,-0.429414302111,0.466593265533,-0.517047166824,-0.57494032383
5.5997376442,,0.216270029545,-0.557357370853,0.542135536671,,-0.429166585207,0.46797093749,-0.516390442848,-0.574595689774
5.69952750206,,0.215715408325,-0.553668856621,0.542231678963,,-0.428815931082,0.46801841259,-0.515720307827,-0.575420022011
5.799295187,,0.215223386884,-0.549595892429,0.541565179825,,-0.429105788469,0.468604713678,-0.51505112648,-0.575326144695
5.89934706688,,0.214148491621,-0.545525372028,0.542120754719,,-0.427908927202,0.469091027975,-0.514773488045,-0.576069295406
5.99960207939,,0.212968856096,-0.539520144463,0.541054368019,,-0.428728491068,0.469732642174,-0.513198673725,-0.576342105865
6.09933447838,,0.212179988623,-0.536175012589,0.541446566582,,-0.427348852158,0.470189332962,-0.513926148415,-0.576346158981
6.19920134544,,0.211029052734,-0.530062913895,0.541429102421,,-0.427132159472,0.469121366739,-0.51331782341,-0.577917039394
6.29967856407,,0.210454523563,-0.525444209576,0.540771901608,,-0.428017258644,0.468626111746,-0.512974798679,-0.577968537807
6.39960002899,,0.208859950304,-0.519852817059,0.541137814522,,-0.426352471113,0.46846061945,-0.51345872879,-0.5789026618
6.49967169762,,0.20822571218,-0.516120553017,0.539919316769,,-0.426865756512,0.46892824769,-0.513572275639,-0.57804453373
6.59957575798,,0.206871211529,-0.510844826698,0.540270030499,,-0.426092296839,0.467833817005,-0.513689815998,-0.579395949841
6.6993637085,,0.206070512533,-0.505815148354,0.53961378336,,-0.426328718662,0.467152804136,-0.51434469223,-0.57919049263
6.79969477654,,0.205095544457,-0.500030815601,0.539123833179,,-0.426619052887,0.465397745371,-0.514731585979,-0.580045282841
6.89965128899,,0.203814983368,-0.494618594646,0.538953840733,,-0.426165372133,0.464674383402,-0.515757977962,-0.580046951771
6.99968910217,,0.202665641904,-0.48991522193,0.538022279739,,-0.426302164793,0.464168488979,-0.516137778759,-0.580013692379
7.09973287582,,0.201345711946,-0.483362853527,0.536989450455,,-0.426656454802,0.462768256664,-0.51702517271,-0.580081701279
7.19964647293,,0.200585231185,-0.479430049658,0.536634147167,,-0.426935493946,0.461968898773,-0.517861306667,-0.579767644405
7.29970836639,,0.199267119169,-0.47200974822,0.535577654839,,-0.427567005157,0.45930275321,-0.519214689732,-0.58020991087
